Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
PGBD2	-0.0078653925826897	7.55705484400657	-0.137462650384357	0.890687836232682	0.910285126129606	-7.39489241046786
C9orf6	0.00654453057134319	8.75255295566502	0.137398867948952	0.890738238185331	0.910290699890463	-7.39490115134834
PYDC2	0.000549101236217842	0.00245919540229885	0.137180373401967	0.890910899598991	0.910421209944433	-7.39493106355589
CTBP1	-0.00636784497158693	11.1265573070608	-0.137001139570177	0.891052539801036	0.910520007873787	-7.39495556537554
FLJ44082	0.00276190889854104	0.0117511494252874	0.136874977532184	0.891152241908361	0.910575943649249	-7.39497279290707
APBA3	0.00934257935181293	7.68421551724138	0.136672538459705	0.891312227088062	0.910693467685153	-7.3950004029655
DERL2	-0.00631146452834841	9.19666190476191	-0.136486486630238	0.891459265532277	0.910797752273215	-7.39502574198057
SNORA47	0.0022024100679363	0.0392167487684729	0.135810203830076	0.891993769389882	0.911297877096498	-7.39511755641814
PDZD11	-0.00694432342129936	9.65606256157636	-0.135465866298136	0.892265937358371	0.911529951744437	-7.39516412962803
ATXN7	-0.00779392137208568	9.2887605090312	-0.134781402018504	0.892806982747382	0.912036671606556	-7.39525635543713
HAND1	0.0099909767234661	0.300683004926108	0.134182487380191	0.893280445086233	0.912474305149116	-7.39533667093181
DKFZp686A1627	-0.0155863971489029	0.29362947454844	-0.134035894590987	0.893396337466643	0.912546659927092	-7.39535627479286
XKR6	-0.0156834057244688	2.20780205254516	-0.133957617091299	0.893458222520266	0.912563845192678	-7.39536673407085
AMPD1	-0.0240576990756205	2.28315993431856	-0.133871565928021	0.893526254068723	0.91256854119384	-7.39537822499956
HGFAC	-0.0157683350038964	1.18128653530378	-0.133837809990642	0.893552941530409	0.91256854119384	-7.39538273061638
IZUMO1	0.00732482904555054	0.493174220032841	0.133448618837658	0.893860644967016	0.912836759713177	-7.39543459633317
TAOK3	-0.0067268003118528	9.9236263546798	-0.133065318003006	0.894163707016536	0.913100211501557	-7.39548552944841
SLC12A9	-0.00797450941085032	9.59637651888342	-0.132787371515919	0.894383478888509	0.913278586923314	-7.39552237141746
LCE6A	-0.0041460028956454	0.0235834154351396	-0.13252979375198	0.894587152489312	0.913440506817261	-7.39555644472746
CDK11B	0.00614687158925342	9.52965517241379	0.13220300884271	0.894845560036261	0.913626011277347	-7.39559957779921
MRPS31	-0.0059072168392742	8.22406921182266	-0.132185944741616	0.894859053905661	0.913626011277347	-7.39560182720268
TRPC3	0.0128422029179189	2.36949532019704	0.132095211619045	0.894930803928	0.913653205683815	-7.3956137828395
CHRM2	-0.00592622563759876	0.131304187192118	-0.132003353069389	0.895003444793335	0.913681306782671	-7.39562587840813
UBE2M	-0.00798562868915553	9.96026781609195	-0.131819958579526	0.895148474043796	0.913783300384846	-7.39565000189768
HP1BP3	-0.00647907116604252	11.7952483579639	-0.131406221915452	0.895475671880945	0.914071235228473	-7.39570430114364
C3orf22	0.00331076734602966	0.0688577175697865	0.131232225340518	0.895613279952784	0.914165623990917	-7.39572708565591
ITGAM	-0.0144332932397688	8.30958875205254	-0.131153885066009	0.895675237682744	0.914182789716305	-7.39573733430636
HPS1	-0.00655945650965428	10.1321807881773	-0.13109475121017	0.895722005868746	0.914184451083699	-7.39574506627684
PABPC1L2A	0.00809361621561411	0.166689573070608	0.130901717830916	0.895874675944937	0.91429419155598	-7.39577028183692
CT47A11	-0.000298721461187215	0.000268555008210181	-0.130723515795225	0.896015619340756	0.914386754475894	-7.39579352702546
ERCC5	-0.00609185878160368	10.1774254515599	-0.130672872157042	0.896055674961909	0.914386754475894	-7.39580012734962
KIAA2018	-0.00886437242454718	9.49537651888341	-0.130358255769225	0.896304520741627	0.914594606442255	-7.39584107362958
BSG	0.00858129635814642	13.1026836617406	0.130193619808275	0.896434743600189	0.914654755091261	-7.39586246111571
CDK2AP2	0.00985506849315421	9.81794014778325	0.130127908311681	0.896486720503217	0.914654755091261	-7.39587099000124
RTP2	0.00521525559639163	0.112394334975369	0.130112437762264	0.896498957562785	0.914654755091261	-7.3958729973425
SNORD15B	0.00822013141775235	0.423089655172414	0.129444322372973	0.89702745405515	0.915147851469694	-7.39595945922756
RPL35	0.0100287047555447	12.6207564039409	0.128991704142225	0.897385512747709	0.915467026202226	-7.39601778037089
PDCD6	0.00605657645616375	10.8947591133005	0.128737363385712	0.897586726641657	0.915626171759776	-7.39605046325121
?|729884	-0.0257599732709681	2.41302282430214	-0.128586476212212	0.897706099521292	0.915681814381519	-7.39606982182374
OVCH2	-0.0175776656643274	1.02715623973727	-0.128554115364262	0.897731701784765	0.915681814381519	-7.39607397070998
KREMEN1	0.0110456175520675	8.96227389162562	0.128192063025168	0.898018146515061	0.915927855722352	-7.39612031714722
PPIL3	-0.00675896647733687	8.01154876847291	-0.127914254535972	0.898237949113277	0.916105904489202	-7.39615579087604
TTTY23	-0.00028986301369863	0.000260591133004926	-0.127414092990577	0.898633697562198	0.916463372093344	-7.39621946315702
RGS1	-0.018008887403953	9.47308456486043	-0.127160328517111	0.898834496140869	0.916621995863078	-7.39625167285811
POT1	0.00663102349927591	9.23650771756979	0.127093320790796	0.898887519051409	0.916629911169644	-7.39626016726783
LCE2D	0.00433695289007684	0.0261790640394089	0.127024577771619	0.898941915560964	0.916639226319955	-7.3962688770036
ATP8B4	0.0136711526896036	6.06995008210181	0.12624653264415	0.899557617541806	0.917197113354274	-7.39636712678899
XIRP2	0.0125909188105584	0.386200903119869	0.126218742763988	0.899579610041277	0.917197113354274	-7.39637062486719
LMO3	0.0264298051007916	5.67679449917898	0.126085986805258	0.899684672205372	0.91725805384128	-7.39638732502703
MS4A6A	-0.0123554382447857	9.27205812807882	-0.125960834808492	0.899783718257351	0.917312854877818	-7.39640305254654
TAAR2	0.000569916471767457	0.00184942528735632	0.125699017716979	0.899990926949304	0.917429350372621	-7.39643590389271
CTAGE6	0.0125596525225533	2.95524039408867	0.125662753895297	0.900019627596707	0.917429350372621	-7.39644044868531
PEX6	-0.0100318142332085	9.52693013136289	-0.125644733576621	0.900033889650564	0.917429350372621	-7.39644270660849
TMEM198	-0.0138030159260509	6.12543431855501	-0.125193517222095	0.900391012169149	0.917747182970939	-7.39649913788477
THAP8	0.00744430782937933	7.03586436781609	0.124935934976043	0.900594888882404	0.917888331464079	-7.39653126132629
C5AR1	0.012112134981626	7.65477036124795	0.124904035288619	0.900620137987493	0.917888331464079	-7.39653523497679
PPP4C	0.00837169840742646	11.0187729064039	0.124712931349993	0.900771401872688	0.917996297842476	-7.39655901898657
TCHH	0.0150001135983993	3.34822931034483	0.124458733562373	0.900972611819603	0.91815515194337	-7.39659059896084
CSF1R	0.012370032297591	9.94383037766831	0.124340142121053	0.901066484909713	0.918204611673115	-7.39660530999251
GOLT1A	-0.0174430070163796	6.57607257799672	-0.123718030073883	0.901558951039694	0.918660220199038	-7.3966822520068
LOC100132287	0.00920302929055072	7.87298325123153	0.123082733480912	0.902061893252069	0.919126457141322	-7.39676042639354
SCFD1	-0.00506733934736658	10.0661336617406	-0.122983960455367	0.902140091960913	0.919159890445863	-7.39677254444189
C21orf129	-0.0101516961799751	0.748202134646962	-0.122898091485225	0.90220807528797	0.919164323843351	-7.39678307144092
ABCF3	-0.00525144002672029	10.1724983579639	-0.122863810659486	0.902235215962965	0.919164323843351	-7.39678727200225
C20orf106	-0.00889120392025733	0.913599014778325	-0.122534804642201	0.90249570107325	0.919383447592327	-7.39682752678317
FLJ43860	-0.00518792293128406	0.123211986863711	-0.122258767484667	0.902714257068148	0.91955983774177	-7.39686121741091
OR2AG1	-0.00150781156030739	0.0184766830870279	-0.121873910042612	0.90301898524994	0.919801362063994	-7.39690806285691
TMOD3	-0.0068091725136501	10.4786752052545	-0.121844601149062	0.903042192470788	0.919801362063994	-7.39691162432888
EIF4E	-0.00582308274864296	9.11548300492611	-0.121663287942978	0.903185760825665	0.91990132912097	-7.3969336375743
OR2G2	0.00087781267401715	0.00816042692939245	0.121014570195081	0.903699457772395	0.920378245853987	-7.39701212996761
HAMP	0.0176448624568382	3.71631830870279	0.120878046923177	0.903807570935281	0.920442066105869	-7.39702859531777
VIT	-0.0274594899209237	4.76384827586207	-0.120756812014686	0.903903578697127	0.920493552359543	-7.39704320123917
SPATA5	-0.00783906671121848	7.83068727422003	-0.120507455295377	0.90410105248376	0.920615235214772	-7.39707319671666
OR10R2	0.00182350373092772	0.0114492610837438	0.120491125926659	0.904113984455195	0.920615235214772	-7.39707515883686
ADAT3	-0.0137427018598864	5.15679310344828	-0.120295428510751	0.904268968139707	0.920726754286845	-7.3970986529493
RBMXL2	0.00591616438356168	0.218114614121511	0.119371779560728	0.905000506383646	0.92142528054304	-7.39720902454607
TRIM11	-0.00844669785054641	9.48691321839081	-0.119289262679894	0.905065864429842	0.921445500021776	-7.39721884352084
JAG2	-0.00960823031516966	9.26133062397373	-0.118775444935936	0.905472851673097	0.921813511892805	-7.39727983173982
KIRREL	-0.0191350974496025	7.52116371100164	-0.11825899743865	0.905881946953935	0.922183632739071	-7.39734086681913
CCNI2	0.0188159683706393	3.98913538587849	0.117709560082809	0.906317202052463	0.922580345612791	-7.3974055087391
NRF1	0.00300039425325949	8.6611749589491	0.11748948382034	0.906491550702384	0.922711443748728	-7.39743131652297
GKN2	0.0065530125849203	0.124371346469622	0.115869365944276	0.907775177576211	0.923971598546184	-7.39761981720415
SLC6A18	-0.000962594943757658	0.0102271756978654	-0.115323736346303	0.908207536882743	0.924365214441116	-7.39768271202984
CDC37L1	0.00557997104355223	8.60844449917898	0.115248270490285	0.908267338507114	0.924379624073877	-7.39769138762422
HEATR7B2	0.00391563648513193	0.134486288998358	0.114719739046611	0.908686178762565	0.924759421723591	-7.3977519887136
TUBAL3	-0.0173224345695506	3.84522027914614	-0.11435360628952	0.908976339394017	0.924976547295894	-7.39779380595273
OPRD1	0.0148034124067268	0.976946798029557	0.11433526253355	0.908990877161904	0.924976547295894	-7.39779589753785
TMPRSS11B	0.00330236997438467	0.0626148604269294	0.113184673985133	0.909902800778949	0.925857987307204	-7.39792641895488
RAD51L3	0.0058124913687454	7.50276798029557	0.113017435007927	0.910035359537414	0.925946347535757	-7.39794528046589
ATG4B	0.00572750863124405	9.70935738916256	0.112953203835548	0.910086271807397	0.925951629070254	-7.39795251715985
SDS	-0.0161359928722593	7.2111658456486	-0.112819244488993	0.910192454686389	0.926013141379923	-7.39796759663792
RGS16	-0.0119408219177952	8.97083497536946	-0.112250193621251	0.910643530748542	0.926383398964487	-7.39803145385557
CELA2A	0.00405362735271188	0.0334622331691297	0.112244716955369	0.910647872140283	0.926383398964487	-7.39803206686221
ZNF347	-0.00911754092882067	7.25890574712644	-0.111687128332957	0.911089890537302	0.926748996540944	-7.39809432156771
FAM170B	-0.00383640939971047	0.197288013136289	-0.111625570355017	0.911138691213275	0.926748996540944	-7.39810117550634
GRN	0.00697976389352917	12.7684299671593	0.111618189759289	0.911144542273688	0.926748996540944	-7.39810199701686
MT1E	0.0172991914467247	8.68376321839081	0.111115904894467	0.911542746258345	0.927100172667939	-7.39815777711346
ARID3B	0.00653261833166141	6.88015065681445	0.111067197731601	0.911581361758675	0.927100172667939	-7.39816317279549
AKR1C4	0.00447821360953343	0.148453694581281	0.109879082306063	0.91252337545999	0.928011619956599	-7.39829405718995
TCEB3C	-0.00325825815792397	0.130386945812808	-0.109726418242198	0.912644426220195	0.928088120502706	-7.3983107728151
LGTN	0.00660643946986816	10.2256314449918	0.109578572909003	0.912761658035147	0.928160729992358	-7.39832693867222
SLC35E1	-0.00467087203474392	11.1932829228243	-0.108866721639896	0.913326136749178	0.928688101694249	-7.39840446953135
INTS4L2	0.0087301948992109	3.56092947454844	0.10877370803719	0.913399897248983	0.928716473495652	-7.39841456272735
DLK1	0.031256638823923	2.14329819376026	0.108403755274194	0.913693280012185	0.928968136292322	-7.39845462206093
BAG4	0.0113556899431986	7.77509269293925	0.108087518277778	0.913944074024929	0.92911358311783	-7.39848875673687
DEFB106A	-0.000240182648401827	0.000215927750410509	-0.108049824213533	0.913973968145043	0.92911358311783	-7.39849281878919
DEFB105A	-0.000240182648401827	0.000215927750410509	-0.108049824213533	0.913973968145043	0.92911358311783	-7.39849281878919
YIPF7	0.00513627352711896	0.245347454844007	0.107911377462427	0.914083767480669	0.929178560408499	-7.39850772616626
psiTPTE22	-0.0214079964361291	6.42925911330049	-0.107589579585362	0.914338985248332	0.929391343568019	-7.39854230219653
C3orf31	0.00477285221072865	7.3643197044335	0.107259819636639	0.914600526906042	0.929610533043973	-7.39857762659936
KLHL18	0.00384630136986353	8.7639421182266	0.107162699400226	0.914677557394869	0.929642170649447	-7.39858800960083
TCF25	0.00536261276312011	10.8014488505747	0.107046153236798	0.914769996531444	0.929689465035119	-7.39860045698802
VCX3B	-0.00779429335115303	0.24903645320197	-0.106927217072665	0.914864332498232	0.929738682344149	-7.39861314566862
DCT	0.0141311593718682	0.98716091954023	0.106818026890142	0.914950939353632	0.929774337171658	-7.39862478218209
CTNND1	-0.00607736719012664	12.9228400656814	-0.106767221288037	0.914991237400313	0.929774337171658	-7.39863019253597
OR52D1	-0.00252942421205032	0.0923089490968801	-0.106227370170467	0.915419450631169	0.930125609037589	-7.39868752299635
NDUFS6	0.00871493707539983	9.70825213464696	0.106174340722386	0.915461515243634	0.930125609037589	-7.39869313887858
POLE4	0.0071496135427207	8.9153618226601	0.10615771045432	0.91547470693987	0.930125609037589	-7.39869489946618
OR13F1	0.00123093440249471	0.0160372742200328	0.105753103994064	0.915795661766937	0.930405023683355	-7.39873764874794
EBAG9	0.00593751197239278	9.27961412151067	0.105257967213537	0.916188448635289	0.930757384588005	-7.39878974102652
TSPAN8	-0.0288826773582773	3.40622692939245	-0.105142903211637	0.916279730650913	0.930803426221021	-7.39880181165699
MT2A	-0.0116947276979769	10.9545243021346	-0.104872445642574	0.916494293087145	0.930933111070708	-7.39883013164971
ACPL2	0.00642844414747401	8.82477520525452	0.104866100566482	0.916499326907356	0.930933111070708	-7.39883079517592
ACOX1	-0.00574437242456405	10.6284382594417	-0.104605127766385	0.916706370692155	0.931096715946513	-7.39885805120638
GTPBP5	-0.00613948323866254	9.01473899835796	-0.103891721195348	0.917272383393399	0.931624890094439	-7.39893221289654
PPAPDC1A	0.0229905490589095	5.90170188834154	0.103142088647744	0.917867182811479	0.932182246943387	-7.39900959361907
PPAN-P2RY11	-0.0286979084530525	4.76870065681445	-0.102516189095821	0.918363840984041	0.932639881035443	-7.39907377276866
SNORD97	0.00570383784385759	0.379446962233169	0.102430073743434	0.918432176962872	0.932662510547665	-7.39908257238501
ALDOB	0.01096185766789	1.64099228243021	0.102156052257386	0.918649627991116	0.932836555659651	-7.39911052381025
SHANK3	0.00896951999110662	8.85011756978654	0.102076887091414	0.918712451012748	0.932853575227384	-7.39911858507328
ZNF677	-0.0135017173404597	4.72386995073892	-0.10192333543573	0.918834306294823	0.932930530987804	-7.39913420317794
SEC23A	0.00728210045662436	10.1489199507389	0.101769779156858	0.918956167154506	0.933007484695095	-7.39914979824059
SEMA4F	-0.00590360619222352	8.09147816091954	-0.101615664031814	0.919078473425748	0.933084882886418	-7.39916542641812
DCAF6	0.00563435126407086	11.1648500821018	0.101502645144655	0.919168166805648	0.933129165078349	-7.39917687214334
ADIG	0.00225787504176415	0.0698807060755337	0.101334293676157	0.919301774810158	0.933218022228337	-7.39919389792985
PRNT	0.00100873148457512	0.0130630541871921	0.101275949367161	0.919348078869227	0.933218249373946	-7.39919979183478
GRWD1	-0.0045561532464653	9.72227003284072	-0.100998148551716	0.919568554945928	0.933395267379959	-7.39922780853838
ARL13B	0.00621584808998588	7.7592907224959	0.10065669334401	0.919839558686972	0.933623552474744	-7.39926213947605
KBTBD5	-0.00543099008798312	0.139002052545156	-0.100304821904696	0.920118839261273	0.933860215130766	-7.39929739605811
HOXA10	-0.0143722797638901	6.42826642036125	-0.0998130274756173	0.920509193319238	0.934209580711662	-7.399346465685
